central_atlantic_region;中大西洋;;;;;;;;;;X
eastern_atlantic_region;東大西洋;;;;;;;;;;X
minister_event;部長辭職;;;;;;;;;;X
minister_event2;<NAME>遞交了他的辭職信，這是由於其主張與政府之間的根本性矛盾。;;;;;;;;;;X
minister_event3;開除部長;;;;;;;;;;X
minister_event4;<name>被發現是賣國賊，所以已經被“開除”了;;;;;;;;;;X
minister_event5;……被某些人;;;;;;;;;;X
MR_pact_title;要求東波蘭;;;;;;;;;;X
MR_pact_desc;波蘭已經投降，是時候提醒德國我們的協定了;;;;;;;;;;X
EVTOPTA1507;遵守協定;;;;;;;;;;X
EVTOPTB1507;不遵守協定;;;;;;;;;;X
Yalta_name;雅爾塔會議;;;;;;;;;;X
Yalta_desc;雅爾塔會議，有時被稱爲克里米亞會議——其代號爲亞爾古會議——召開於1945年2月4日至11日，是美國、英國和蘇聯政府首腦的一次戰時會議，分別以總統富蘭克林·D·羅斯福、首相溫斯頓·丘吉爾與部長會議主席約瑟夫·斯大林爲代表，會議的主要目的是討論歐洲的戰後重組。它特別討論了重建在戰爭中被摧毀的歐洲國家的問題。其中一項主要結論就是要求納粹德國無條件投降。戰後，德國和柏林都應當劃分爲佔領區。;;;;;;;;;;X
Convoy_Event_name;完善的運輸護航;;;;;;;;;;X
Convoy_Event_desc;最近來自美國的補給運輸顯著地豐富起來了。;;;;;;;;;;X
DFConvoy_Event_name;被破壞的運輸護航;;;;;;;;;;X
DFConvoy_Event_desc;最近的補給運輸遭到了敵軍極大地破壞，下一次護航運輸船隊到達之前補給會一直缺乏。;;;;;;;;;;X
ADD_UNDECLARED_REGION_EFFECT;在下列地區如果發現敵軍即會發起進攻：;;;;;;;;;;X
desperate_defence;一寸山河一寸血;;;;;;;;;;X
EVTNAME4500;法國的命運;;;;;;;;;;X
EVTDESC4500;出乎意料地對法國宣戰以後，我們必須決定在這場戰爭中的目標。我們應該按照歷史軌跡佔領北部及西部海岸同時讓一個傀儡政權來管理南部區域和殖民地嗎？;;;;;;;;;;X
EVTOPTA4500;聽起來像是個好主意;;;;;;;;;;X
EVTOPTB4500;我對法國還有別的想法;;;;;;;;;;X
US_pacific_bases_region;美國太平洋基地;;;;;;;;;;X
Alaska_region;阿拉斯加;;;;;;;;;;X
US_west_coast_cities;西海岸戰略城市;;;;;;;;;;X
MODIFIER_THREAT_RESISTANCE;威脅度抵抗;;;;;;;;;;X
Dutch_east_indies;荷屬東印度羣島;;;;;;;;;;X
Singapore_region;新加坡地區;;;;;;;;;;X
Hongkong_region;香港;;;;;;;;;;X
UK_borneo_region;婆羅洲;;;;;;;;;;X
ATTEMPT_COUP;嘗試政變;;;;;;;;;;X
disorganized_soviets;突然襲擊;;;;;;;;;;X
COUP_DESC;嘗試發動政變，這將消耗你在$TARGET$的所有間諜;;;;;;;;;;X
COUP_DESC_DISABLED;他們的政黨支持度太高;;;;;;;;;;X
egypt_and_middle_east;埃及與中東;;;;;;;;;;X
caucasus_region;高加索地區;;;;;;;;;;X
QUALIFIES_FOR_CABINET;該內閣職位擁有$COUNT$候選人;;;;;;;;;;X
COUP_NOT_ENOUGH_SUPPORT;我們的政治盟友力量還不足以在$TARGET$發動政變;;;;;;;;;;X
EVTNAME5057;政府被顛覆！;;;;;;;;;;X
EVTDESC5057;外國勢力趁我們內閣出現分歧時在我國發動了一次成功的政變。今天是我國迎來光榮新時代的開始！;;;;;;;;;;X
EVTOPTA5057;我說，歡迎我們的新霸主;;;;;;;;;;X
EVTNAME5058;政變失敗;;;;;;;;;;X
EVTDESC5058;今天我們的國內安全部門阻止了一次有外國背景的政變預謀。當然，儘管他們這次失敗了，但我們的政府依然在意識形態方面陷入了危險的分歧。或許是時候清洗一下我們的內閣了？;;;;;;;;;;X
EVTOPTA5058;這無法顛覆我們，還會讓我們更加強大！;;;;;;;;;;X
the_continuation_war_title;繼續戰爭;;;;;;;;;;;;x
the_continuation war_desc;冬季戰爭的失敗只是小小挫折，現在德國對蘇聯的入侵給了我們翻盤的機會。;;;;;;;;;;;;x 
